img_path,label
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_4\BayerRG8_20-12-03_11-45-04.822829_converted.png,188.01063799689632
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-40.510176_converted.png,156.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-40.681763_converted.png,155.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-40.744255_converted.png,157.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-40.884869_converted.png,157.00318468107582
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-40.947368_converted.png,156.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-40.978620_converted.png,156.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-41.045822_converted.png,157.00318468107582
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-41.077805_converted.png,156.00320509528
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-41.119141_converted.png,157.00318468107582
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-41.572219_converted.png,157.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-42.150427_converted.png,148.08443537387717
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-42.181681_converted.png,148.12157169028418
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-43.135406_converted.png,151.21177202850313
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-43.174069_converted.png,151.16216457830973
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-43.244360_converted.png,151.16216457830973
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-43.322490_converted.png,150.16324450410627
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-43.369352_converted.png,151.16216457830973
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-43.400598_converted.png,151.11915828246265
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-43.556838_converted.png,150.16324450410627
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-43.719790_converted.png,149.08386901338454
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-43.791074_converted.png,151.11915828246265
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-44.493973_converted.png,158.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-44.540846_converted.png,157.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-44.587728_converted.png,157.00318468107582
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-44.712709_converted.png,155.00322577288512
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-45.510029_converted.png,155.0129026887762
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-45.650648_converted.png,155.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-45.728766_converted.png,155.00322577288512
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-45.775637_converted.png,154.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-45.806884_converted.png,155.00322577288512
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-45.847650_converted.png,155.0129026887762
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-45.885456_converted.png,155.00322577288512
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-46.276051_converted.png,155.00322577288512
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-46.307299_converted.png,156.00320509528
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-46.381631_converted.png,155.00322577288512
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-47.040947_converted.png,153.0294089382822
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-47.072195_converted.png,152.029602380589
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-47.103452_converted.png,152.0526224699857
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-47.181570_converted.png,153.05227865013967
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-47.369058_converted.png,150.0133327407934
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-47.426826_converted.png,150.00333329629711
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-47.712857_converted.png,150.0133327407934
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-47.853473_converted.png,150.0133327407934
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-48.000345_converted.png,150.0133327407934
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-48.103500_converted.png,149.00335566691106
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-48.306612_converted.png,150.00333329629711
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-48.400356_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-48.462852_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-48.509844_converted.png,150.0133327407934
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-48.603585_converted.png,149.01342221424215
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-49.275977_converted.png,151.00331122197287
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-49.510335_converted.png,150.00333329629711
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-49.573428_converted.png,152.00328943809077
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-49.635375_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-49.775989_converted.png,152.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-49.916603_converted.png,154.01298646542764
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-50.103388_converted.png,153.0130713370593
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-50.165885_converted.png,153.0130713370593
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-50.353371_converted.png,154.01298646542764
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-50.587730_converted.png,153.0294089382822
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-50.728685_converted.png,153.0130713370593
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-50.838053_converted.png,153.00326793895613
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-50.869308_converted.png,154.00324671902212
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-50.947421_converted.png,154.01298646542764
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-51.041163_converted.png,153.00326793895613
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-51.088035_converted.png,153.00326793895613
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-51.728670_converted.png,149.08386901338454
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-51.775543_converted.png,149.12075643584967
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-52.072396_converted.png,149.12075643584967
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-52.103644_converted.png,149.12075643584967
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-52.571940_converted.png,150.11995203836165
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-52.744144_converted.png,149.08386901338454
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-52.869138_converted.png,150.11995203836165
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-52.900385_converted.png,150.16324450410627
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-52.931641_converted.png,149.12075643584967
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-53.228485_converted.png,149.164338901763
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-53.322415_converted.png,147.08500943332058
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-53.369286_converted.png,148.08443537387717
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-53.384911_converted.png,147.12239802287073
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-53.634890_converted.png,149.08386901338454
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-54.072944_converted.png,152.029602380589
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-54.213552_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-54.557015_converted.png,153.0294089382822
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-54.588264_converted.png,152.0526224699857
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-54.619512_converted.png,152.029602380589
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-54.650761_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-55.088295_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-55.135168_converted.png,152.029602380589
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-55.197665_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-55.396320_converted.png,153.0130713370593
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-55.479253_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-55.682369_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-55.744857_converted.png,153.0130713370593
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-55.822980_converted.png,152.029602380589
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-55.885474_converted.png,150.02999700059985
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-56.213511_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-56.491298_converted.png,153.0294089382822
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-56.541225_converted.png,150.05332385522155
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-56.603723_converted.png,151.0529708413575
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-56.900575_converted.png,150.02999700059985
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-56.931824_converted.png,151.0529708413575
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-56.974461_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-46-57.291753_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-01.963278_converted.png,150.02999700059985
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-02.284113_converted.png,152.08221460775746
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-02.316095_converted.png,150.02999700059985
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-02.353391_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-02.400270_converted.png,150.05332385522155
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-02.697116_converted.png,151.0529708413575
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-03.291039_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-03.306663_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-03.353684_converted.png,150.02999700059985
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-03.400985_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-03.666588_converted.png,152.029602380589
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-03.697838_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-03.760334_converted.png,150.0133327407934
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-03.900823_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-04.041432_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-04.540949_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-04.587819_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-04.928259_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-04.947675_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-05.572217_converted.png,149.12075643584967
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-05.650339_converted.png,148.12157169028418
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-05.697209_converted.png,148.16544806398016
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-05.837825_converted.png,149.12075643584967
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-05.884695_converted.png,149.08386901338454
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-06.056317_converted.png,148.12157169028418
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-06.165416_converted.png,148.08443537387717
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-06.306034_converted.png,147.12239802287073
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-06.352903_converted.png,149.12075643584967
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-06.635398_converted.png,148.12157169028418
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-06.869757_converted.png,148.16544806398016
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-07.119834_converted.png,148.08443537387717
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-07.213578_converted.png,147.12239802287073
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-07.244830_converted.png,147.12239802287073
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-07.307324_converted.png,146.12323566086263
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-07.713101_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-07.838093_converted.png,153.00326793895613
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-07.884971_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-07.947461_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-08.119750_converted.png,153.0130713370593
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-08.197871_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-08.354214_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-08.619822_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-08.678785_converted.png,152.0131573252789
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-08.869318_converted.png,151.00331122197287
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-08.900567_converted.png,154.01298646542764
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-09.172838_converted.png,151.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-09.229139_converted.png,151.00331122197287
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-09.322877_converted.png,151.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-09.557236_converted.png,150.00333329629711
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-09.760235_converted.png,153.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-09.822729_converted.png,150.0133327407934
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-10.057093_converted.png,151.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-10.322427_converted.png,151.0132444522665
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-10.353675_converted.png,149.00335566691106
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-10.400558_converted.png,149.00335566691106
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-10.509914_converted.png,148.00337833982033
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-10.713024_converted.png,149.01342221424215
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-10.979172_converted.png,150.0133327407934
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-11.088540_converted.png,150.00333329629711
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-11.151034_converted.png,149.00335566691106
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-11.304008_converted.png,149.00335566691106
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-11.447428_converted.png,151.00331122197287
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-11.634915_converted.png,152.029602380589
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-11.681783_converted.png,151.0529708413575
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-11.993922_converted.png,152.029602380589
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-12.056417_converted.png,150.05332385522155
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-12.087668_converted.png,151.02979838429235
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-12.150164_converted.png,151.0529708413575
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-12.383600_converted.png,150.02999700059985
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-12.603782_converted.png,153.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-12.666269_converted.png,154.00324671902212
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-12.728764_converted.png,154.00324671902212
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-12.916048_converted.png,154.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-13.212903_converted.png,154.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-13.275398_converted.png,153.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-13.369146_converted.png,154.00324671902212
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-13.400581_converted.png,153.00326793895613
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-13.494143_converted.png,154.00324671902212
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-13.541017_converted.png,154.00324671902212
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-14.009594_converted.png,156.00320509528
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-14.415815_converted.png,156.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-14.447729_converted.png,155.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-14.619369_converted.png,156.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-14.681865_converted.png,154.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-14.759989_converted.png,155.0129026887762
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_40grad\BayerRG8_20-12-03_11-47-14.963100_converted.png,149.12075643584967
